"","year","cause","lat","lng","nb","type","fr","en","color"
"10172",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",-19.46261815,-68.9278447,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10173",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",-19.35990038,-68.51905211,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10174",2021,"Sickness / lack of access to adequate healthcare",-19.26246544,-68.61877068,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10175",2021,"Drowning",8.673331633,-77.35773355,3,1,"Noyade","drowning","#58ABD3"
"10176",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.01237785,-104.8442303,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10177",2021,"Violence",22.38292258,-97.90686967,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10178",2021,"Drowning",28.69855764,-100.5114109,1,1,"Noyade","drowning","#58ABD3"
"10179",2021,"Violence",17.48257635,-91.4269431,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10180",2021,"Accidental death",28.69088472,-100.5388598,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10181",2021,"Vehicle accident / death linked to hazardous transport",18.01419815,-94.44612976,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10182",2021,"Mixed or unknown",53.57723,23.619294,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10183",2021,"Sickness / lack of access to adequate healthcare",53.543999,23.676519,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10184",2021,"Drowning",35.15349237,11.05134475,12,1,"Noyade","drowning","#58ABD3"
"10185",2021,"Drowning",35.04212355,11.02420093,1,1,"Noyade","drowning","#58ABD3"
"10186",2021,"Drowning",35.52488725,11.04311776,1,1,"Noyade","drowning","#58ABD3"
"10187",2021,"Drowning",35.52488725,11.04311776,5,1,"Noyade","drowning","#58ABD3"
"10188",2021,"Drowning",35.08361366,11.0237088,3,1,"Noyade","drowning","#58ABD3"
"10189",2021,"Vehicle accident / death linked to hazardous transport",40.653065,22.838376,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10190",2021,"Sickness / lack of access to adequate healthcare",27.19756,-15.081295,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10191",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",26.125388,-15.418416,8,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10192",2021,"Mixed or unknown",29.495425,16.20458975,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10193",2021,"Drowning",35.26093563,-3.927007978,1,1,"Noyade","drowning","#58ABD3"
"10194",2021,"Mixed or unknown",41.302883,22.438162,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10195",2021,"Mixed or unknown",41.365818,22.249416,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10196",2021,"Mixed or unknown",42.210631,21.720455,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10197",2021,"Drowning",41.24954,26.355966,2,1,"Noyade","drowning","#58ABD3"
"10198",2021,"Drowning",38.298699,26.161462,5,1,"Noyade","drowning","#58ABD3"
"10199",2021,"Drowning",33.08469,12.494278,1,1,"Noyade","drowning","#58ABD3"
"10200",2021,"Drowning",51.886299,1.54785,1,1,"Noyade","drowning","#58ABD3"
"10201",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",-19.2816281,-68.62696388,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10202",2021,"Violence",13.5159502,-89.33129487,4,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10203",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",32.12352575,-107.791959,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10204",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.35750937,-110.5212405,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10205",2021,"Sickness / lack of access to adequate healthcare",25.56016093,-103.5074903,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10206",2021,"Mixed or unknown",26.51367847,-99.06444925,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10207",2021,"Mixed or unknown",35.2035803,-2.925599336,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10208",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",24.30139889,-15.33444668,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10209",2021,"Vehicle accident / death linked to hazardous transport",31.482035,-104.843594,4,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10210",2021,"Drowning",32.537111,-117.124306,1,1,"Noyade","drowning","#58ABD3"
"10211",2021,"Violence",15.690987,-93.200506,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10212",2021,"Accidental death",28.765054,-100.528801,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10213",2021,"Sickness / lack of access to adequate healthcare",-19.28207463,-68.62450408,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10214",2021,"Mixed or unknown",27.299718,-14.062667,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10215",2021,"Violence",14.75173302,-92.17226187,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10216",2021,"Sickness / lack of access to adequate healthcare",14.75173302,-92.17226187,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10217",2021,"Drowning",29.33243,-100.940001,1,1,"Noyade","drowning","#58ABD3"
"10218",2021,"Vehicle accident / death linked to hazardous transport",32.584311,-115.384244,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10219",2021,"Accidental death",27.78481746,-97.65474969,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10220",2021,"Sickness / lack of access to adequate healthcare",52.37118772,23.25959509,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10221",2021,"Vehicle accident / death linked to hazardous transport",50.954019,1.911018,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10222",2021,"Drowning",51.097259,2.06455,2,1,"Noyade","drowning","#58ABD3"
"10223",2021,"Drowning",14.91650449,-92.26968693,1,1,"Noyade","drowning","#58ABD3"
"10224",2021,"Mixed or unknown",50.888161,1.660781,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10225",2021,"Accidental death",30.956002,66.434977,4,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10226",2021,"Vehicle accident / death linked to hazardous transport",13.384507,102.126183,5,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10227",2021,"Violence",36.700212,67.087198,4,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10228",2021,"Vehicle accident / death linked to hazardous transport",50.945095,1.895409,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10229",2021,"Drowning",8.546665299,-77.48944688,2,1,"Noyade","drowning","#58ABD3"
"10230",2021,"Drowning",18.41896149,-69.45150171,2,1,"Noyade","drowning","#58ABD3"
"10231",2021,"Violence",15.62888275,-93.16560796,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10232",2021,"Drowning",29.33791843,-100.9419056,1,1,"Noyade","drowning","#58ABD3"
"10233",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.64276473,-111.0571385,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10234",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",32.008629,-111.747142,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10235",2021,"Violence",32.013413,-111.640399,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10236",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",32.2700864,-111.8504635,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10237",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.4943,-109.217,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10238",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.58979734,-111.2393548,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10239",2021,"Violence",31.54269,-111.23446,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"10240",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.73991,-111.005163,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10241",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",32.72816,-112.00154,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10242",2021,"Mixed or unknown",31.946783,-112.883883,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10243",2021,"Mixed or unknown",31.73784,-111.07666,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10244",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.701283,-111.93755,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10245",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.40201,-110.76178,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10246",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.59423,-111.72823,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10247",2021,"Mixed or unknown",31.87598,-111.76411,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10248",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.73016,-112.16498,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10249",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.828,-111.35616,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10250",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.975733,-112.14945,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10251",2021,"Mixed or unknown",32.7656389,-111.975583,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10252",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.59371,-111.88175,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10253",2021,"Mixed or unknown",31.6654,-111.856917,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10254",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.87142,-111.67391,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10255",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.384382,-110.975182,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10256",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.842883,-112.139983,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10257",2021,"Mixed or unknown",31.673833,-111.8814,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"10258",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.625417,-111.11985,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10259",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.365315,-110.102389,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10260",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.87844,-111.83726,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10261",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",32.20701,-111.27506,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"10262",2021,"Harsh environmental conditions / lack of adequate shelter, food, water",31.903966,-111.493689,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
